tsb.adenovirus.ir,pbs.adenovirus.ir,fbs.adenovirus.ir,astm.adenovirus.ir
0.000112952,2.25E-05,3.06E-05,0.000260144
7.94E-05,6.49E-05,1.37E-05,5.19E-05
0.00040161,1.77E-05,3.13E-05,4.35E-05
0.000182892,3.25E-05,1.11E-05,0.001015837
2.77E-05,3.63E-05,9.97E-05,0.000599633
1.88E-06,5.30E-06,7.69E-05,9.97E-05
0.000113881,0.000662271,1.92E-05,0.000150898
0.000113124,3.10E-05,0.000274972,0.000452628
0.000203176,5.95E-07,2.17E-05,0.001689069
1.78E-05,4.08E-05,2.00E-05,0.000310169
5.79E-05,2.86E-05,0.00013668,0.000150142
1.12E-05,0.000805024,9.23E-06,0.000490044
9.71E-05,2.34E-05,0.000254899,0.003404936
3.10E-05,0.000136688,2.85E-05,0.001261055
0.001286113,4.07E-05,5.89E-05,0.000197078
1.33E-05,4.37E-05,5.08E-05,3.76E-05
7.46E-05,2.40E-05,2.62E-05,0.000292822
0.000262398,3.40E-05,2.90E-05,3.02E-05
1.53E-05,0.000287751,6.53E-05,0.000235876
0.000159875,4.29E-05,2.94E-05,0.000181261
7.76E-05,1.85E-05,0.000593661,0.000316973
0.000263668,6.32E-05,0.000124388,0.000477908
1.57E-05,0.00014311,4.82E-05,0.000193524
1.78E-05,0.000126597,2.78E-06,0.000279521
0.000217314,5.51E-05,7.14E-05,0.000261676
2.42E-05,0.000417948,1.80E-05,0.000227844
2.43E-05,0.000177234,8.08E-05,0.000362959
0.000120219,0.000289363,7.73E-06,0.000271989
4.40E-05,8.92E-05,2.87E-05,0.000622128
0.000155544,0.00038262,2.15E-05,8.74E-05
3.94E-05,0.000126448,0.000533255,0.000918603
2.47E-05,0.000185702,2.40E-05,0.001122405
8.46E-05,8.22E-05,3.75E-05,0.000163236
7.86E-06,0.00012819,0.000421297,0.000233819
0.000135236,2.14E-05,0.000653931,6.80E-05
0.000175198,2.66E-05,7.84E-05,0.00015747
6.54E-05,0.000197498,0.000377574,0.000188713
0.000123711,7.58E-05,0.000264911,0.000349631
7.77E-05,9.63E-05,9.87E-06,0.000274478
0.000172565,4.80E-05,5.43E-05,0.000495952
0.000237454,0.000107477,0.000504812,0.000611463
1.76E-07,1.40E-05,5.73E-05,5.64E-05
0.000156261,2.02E-05,0.00056153,0.000809443
5.49E-05,6.09E-05,5.14E-05,0.000285088
0.000104222,9.06E-05,1.73E-05,0.000659383
6.83E-05,3.53E-05,7.89E-05,0.00172698
1.78E-05,1.57E-05,0.000201426,6.41E-05
0.000345347,0.000430831,0.000229489,0.000660393
2.11E-05,0.000256156,1.89E-05,9.26E-05
0.00029345,0.000147803,6.56E-05,0.002144997
0.000231795,0.000118748,6.34E-05,3.90E-05
0.000493363,4.10E-05,2.94E-05,0.000210849
0.000182657,5.61E-05,9.12E-05,0.000484928
3.65E-07,0.00011654,9.62E-05,0.000397482
2.98E-05,0.000229811,2.43E-05,5.75E-05
0.000259892,1.49E-05,0.000108013,8.44E-05
4.17E-05,3.08E-05,0.00010806,0.000202611
0.000160183,4.70E-05,3.20E-05,0.000573648
0.001028541,0.000169177,0.000250923,0.001322529
7.72E-05,6.36E-05,0.000523074,0.000502397
5.42E-05,0.000147479,0.000124363,4.69E-05
8.93E-06,9.09E-05,2.83E-05,7.28E-05
3.28E-05,0.000227081,5.07E-05,0.00012804
0.000208829,1.51E-05,0.000587483,0.001163784
2.52E-05,4.57E-05,0.000219531,0.001189184
0.000788655,4.72E-05,9.35E-06,0.001033877
2.01E-05,1.09E-05,2.05E-05,0.0035404
0.000128801,0.000345839,9.75E-05,0.000261391
4.04E-07,2.21E-05,5.57E-05,0.000358256
6.57E-05,4.43E-05,7.37E-06,2.90E-05
2.44E-05,7.79E-05,5.80E-05,0.001597685
0.000407692,7.26E-05,0.000792912,0.000341911
0.000470867,0.000126359,6.59E-05,0.000109764
4.32E-05,2.31E-05,1.72E-05,2.54E-06
1.04E-05,0.00010736,6.08E-05,0.000113265
0.000362459,3.36E-05,9.40E-07,0.000105437
2.61E-05,1.28E-05,9.55E-06,0.000145316
8.42E-06,3.00E-05,8.55E-05,0.000451168
0.000138903,0.000176207,4.05E-05,0.000743014
2.38E-05,2.89E-05,1.66E-05,0.000216827
0.000163126,0.000237175,2.35E-06,8.76E-05
0.000256896,4.11E-05,0.000670855,0.00069329
7.22E-05,0.000133867,1.86E-05,0.000689608
1.77E-05,4.19E-05,0.000361095,0.00020074
0.000497531,0.0001952,7.18E-06,2.72E-05
7.74E-06,4.36E-05,0.000143129,0.000445629
0.000276292,4.00E-05,0.00028812,0.000272184
7.59E-05,0.000560779,0.000188749,0.00146232
1.26E-05,3.92E-05,1.34E-05,0.002131761
5.34E-06,0.000400766,3.06E-05,0.000291282
0.002484843,0.000127466,5.11E-05,9.65E-05
8.32E-05,0.000184261,8.71E-05,8.79E-05
0.000125054,4.20E-05,2.55E-05,0.00067418
5.32E-07,1.18E-05,1.26E-05,8.67E-06
0.000125696,0.000270931,3.21E-05,2.33E-05
3.69E-05,0.000158151,2.06E-05,0.000483499
9.98E-05,5.32E-05,0.000125897,8.61E-06
7.78E-05,0.000103397,3.70E-05,0.000568777
0.000163012,0.000146534,2.86E-05,0.000569883
3.14E-06,3.75E-05,6.73E-05,0.001153926
0.000109709,9.55E-05,5.36E-05,1.53E-05
1.26E-05,3.67E-05,0.001769777,0.000210948
3.27E-05,0.000442714,8.96E-06,1.14E-05
8.61E-06,2.87E-06,3.01E-05,0.000120058
5.49E-06,8.26E-05,7.03E-05,0.000292357
2.52E-05,4.04E-06,4.93E-05,0.000288194
7.28E-05,0.000347575,5.85E-05,0.003136876
3.05E-05,0.000501463,0.000293548,0.000239062
0.000272356,0.000180284,2.27E-05,9.73E-05
3.13E-06,1.01E-05,4.84E-05,2.69E-05
1.41E-05,0.000428552,4.49E-05,0.001167662
1.91E-05,9.29E-05,2.42E-05,0.002353576
3.46E-05,1.34E-05,3.50E-06,0.000131103
5.00E-05,1.30E-05,0.000160899,0.000538249
4.55E-05,2.87E-05,1.37E-05,0.000122214
1.16E-05,7.61E-07,0.000322569,0.000288855
1.05E-05,9.69E-06,8.11E-05,0.000108077
0.00033294,0.001031637,0.000172748,0.001763877
0.000328949,8.41E-06,8.43E-05,0.000753017
0.000135169,5.24E-05,8.89E-06,0.001164406
0.002571065,0.000126859,0.000125645,8.79E-05
0.00025147,7.02E-05,6.32E-05,0.000101797
0.000207901,0.00181635,5.93E-05,6.89E-05
2.52E-06,7.99E-05,2.72E-06,0.000726219
4.20E-05,1.35E-06,9.08E-05,0.000284996
0.000684329,0.000137193,9.08E-05,0.000204153
3.92E-05,0.000129089,9.52E-05,0.001010204
8.94E-05,3.69E-05,0.001224168,0.000142877
2.11E-05,4.89E-06,7.87E-05,0.00019182
0.000124918,0.000171205,0.000125216,0.001273098
5.94E-05,0.000274886,4.41E-05,0.000637612
0.000131952,4.79E-05,1.68E-05,0.000434437
1.02E-05,6.37E-06,6.36E-05,0.000302637
0.000111323,0.0004173,5.91E-05,9.78E-05
0.000147894,0.000400441,0.00042782,0.000151333
7.22E-05,0.000113848,1.44E-05,0.000225556
1.26E-05,3.33E-05,2.59E-05,0.000117016
0.000160465,2.18E-05,5.38E-05,6.55E-05
7.72E-05,0.000414161,4.86E-05,0.00079441
0.000121841,8.99E-05,9.21E-05,0.000515623
3.50E-05,0.000110074,1.52E-05,7.32E-05
0.000449066,6.93E-05,5.37E-05,0.001122105
8.83E-05,0.000241646,0.000310778,0.00027876
0.000347297,0.000166067,0.000154167,9.32E-05
9.70E-05,2.65E-05,0.000400325,0.000651145
4.01E-05,3.80E-05,3.87E-05,0.000210315
0.000170902,0.000128948,1.34E-05,7.87E-05
0.000117477,1.91E-05,8.34E-05,0.00022243
0.000189265,5.16E-05,5.88E-05,0.000192574
0.00018834,0.00023839,1.89E-05,0.000785007
0.000159134,9.39E-05,0.000249039,0.000334731
2.72E-05,4.78E-05,8.25E-05,0.000526462
0.000185176,0.000417655,0.000168521,7.66E-05
0.000252808,0.000222681,0.00015311,0.000275251
0.000110545,7.16E-06,1.07E-05,3.95E-06
1.62E-05,0.000109796,2.72E-05,0.001278512
8.07E-06,7.91E-05,2.52E-05,0.000380609
3.68E-05,0.000512257,5.25E-06,0.001509538
0.000218152,0.000167005,1.75E-05,3.68E-05
0.000318894,7.22E-05,0.000680684,0.000132567
3.63E-05,0.000242225,4.06E-05,5.26E-05
7.94E-05,5.65E-05,5.54E-05,0.00017256
1.17E-06,9.63E-05,8.35E-06,0.000815254
2.65E-05,0.000469031,0.000100463,0.000195639
0.000241569,0.000137056,2.76E-06,0.00070327
0.000248618,8.26E-05,4.47E-05,0.000199748
1.10E-05,0.000201518,1.18E-05,1.83E-05
9.05E-06,7.19E-05,0.000154018,2.24E-06
0.000124683,2.42E-05,5.35E-05,0.000161517
0.000451973,3.54E-05,0.000236468,0.000443477
0.000225468,4.62E-06,2.88E-05,8.56E-06
0.00025084,2.64E-06,5.72E-05,0.000485584
0.000419474,0.000201123,5.25E-05,0.000365242
2.81E-05,8.66E-05,9.64E-05,0.000217276
0.000331845,0.000350938,2.17E-05,0.000169031
1.84E-05,5.22E-05,0.000267659,0.00030249
4.32E-07,5.18E-05,6.87E-05,0.000647784
0.000150151,8.37E-05,0.000169508,5.96E-07
3.42E-05,1.07E-05,3.12E-05,0.000246358
2.51E-05,3.94E-05,8.77E-05,9.74E-05
0.000418577,7.79E-06,0.001062236,0.000408724
2.74E-05,0.000113092,0.000128172,0.00030995
8.86E-05,0.000208227,3.84E-05,0.000372358
8.26E-05,2.36E-05,9.16E-05,4.01E-05
0.000166969,1.89E-05,0.000219857,5.82E-05
3.07E-05,8.07E-06,7.13E-05,4.76E-06
5.56E-05,0.00021741,9.50E-06,6.89E-05
0.000132171,0.000287178,5.24E-05,3.64E-05
0.000161993,0.00030634,1.56E-05,3.13E-05
0.000127316,3.72E-05,7.12E-05,0.000902048
2.25E-05,4.39E-05,2.03E-05,0.000137917
7.12E-05,0.000300607,4.88E-06,3.69E-05
4.21E-05,2.33E-05,1.28E-05,8.25E-06
4.66E-05,2.41E-05,0.000181765,0.000629387
0.000341579,0.000148161,4.70E-05,5.72E-05
0.000303626,0.000146262,9.53E-06,0.000947165
0.000137068,0.000255999,3.70E-05,0.00043248
0.00016246,9.95E-05,1.45E-05,0.000384021
0.000408627,4.03E-05,1.15E-05,3.12E-05
0.000685597,0.000476371,7.85E-05,6.94E-05
0.000595515,0.000231673,4.63E-05,0.000844819
1.24E-05,3.85E-05,6.96E-05,0.000733179
0.000329827,6.86E-05,0.000244833,7.02E-05
0.000261324,2.57E-05,8.89E-05,8.64E-05
8.69E-05,0.000398543,3.10E-05,0.000805285
0.000143799,9.04E-05,3.80E-06,0.000315347
7.42E-05,5.60E-05,1.72E-05,7.07E-06
1.77E-05,0.0001042,7.55E-06,4.88E-06
1.42E-05,0.000187277,5.31E-05,0.000447641
3.03E-05,0.000112481,0.000123774,7.74E-05
4.35E-05,1.25E-05,6.59E-05,0.000392539
5.38E-05,3.00E-05,8.47E-06,0.000147719
5.81E-05,0.000277818,7.92E-05,0.00111623
0.000263826,0.000838287,0.000152233,8.24E-05
2.36E-05,0.001155568,0.000105997,0.002622265
0.000508949,2.08E-05,1.68E-05,0.000215116
0.000256072,0.000346261,0.000152526,0.000356348
6.90E-06,1.93E-05,1.67E-05,1.81E-05
0.000186584,2.91E-05,3.23E-05,0.000992093
0.000792241,3.65E-05,0.000135495,0.000404857
2.63E-05,7.35E-05,2.78E-06,0.009294758
4.35E-05,0.000162875,0.000304952,1.67E-05
6.84E-05,5.34E-05,7.37E-05,0.000204611
6.28E-06,0.000320775,3.54E-06,0.000203319
1.62E-05,0.000134812,5.61E-05,0.000144747
0.000116297,8.37E-05,8.35E-05,0.000636875
0.000324152,5.92E-05,1.01E-05,0.002033656
3.80E-05,6.46E-06,2.81E-05,0.00021663
5.08E-05,6.00E-06,1.24E-05,9.96E-05
8.89E-08,5.25E-05,3.14E-05,0.000154164
0.000260957,0.000113774,5.36E-06,3.80E-05
0.000131351,6.35E-05,6.46E-08,3.39E-06
4.45E-05,1.36E-05,0.000219102,0.000336697
0.000122547,5.18E-06,4.23E-05,0.001055858
0.000182674,0.000838293,2.41E-05,0.000241928
0.000413838,9.75E-05,4.92E-05,0.000111956
1.88E-06,0.000280117,0.000113019,1.51E-05
0.000322191,0.000883993,9.97E-05,1.87E-05
7.01E-05,8.05E-05,0.000109795,0.000427547
0.000183287,0.000147927,9.76E-05,0.00014425
0.000202937,8.12E-05,1.77E-05,0.000191371
6.10E-05,4.50E-05,0.000350841,0.000690539
4.54E-06,1.62E-05,2.81E-05,3.85E-05
3.40E-06,0.000325841,2.56E-05,0.00087629
6.89E-06,2.36E-05,2.34E-05,4.99E-05
1.09E-05,5.08E-05,0.000249732,3.78E-06
0.000489604,2.97E-05,6.21E-05,0.000206678
7.86E-05,0.000344692,6.30E-05,7.41E-05
3.39E-05,4.40E-06,0.000135607,0.00024297
0.000598479,0.000243298,0.000316971,0.000356922
0.001379112,4.63E-05,1.12E-05,0.000230978
0.000135437,0.000273292,5.04E-05,6.21E-05
0.000195466,0.000363438,3.31E-05,0.000190572
5.97E-05,1.59E-05,0.000107387,0.000475613
0.000237037,0.000215949,0.000449415,0.00022131
3.69E-05,0.000102955,0.000104154,6.71E-05
6.98E-06,5.00E-05,0.000511403,7.72E-05
0.000279378,0.00021753,0.000131606,3.08E-05
0.000148832,0.000284707,9.71E-07,0.000192799
3.64E-05,6.05E-05,0.000157358,9.34E-05
7.42E-05,0.000116441,0.000192974,0.000243064
3.96E-05,0.000141771,1.40E-05,0.000175572
7.03E-06,3.53E-05,2.38E-05,0.001501013
0.000232799,0.000297411,5.26E-05,0.000911688
0.000163366,9.25E-05,5.06E-05,0.000240631
1.15E-05,0.00034615,3.29E-05,0.00015383
0.000156279,4.43E-05,0.000269878,0.000433363
0.000139216,0.000166348,9.38E-05,0.000384679
5.80E-05,0.000214996,0.000265068,0.000460831
0.000388979,0.000161242,1.20E-05,0.000527136
6.03E-06,7.22E-05,0.000233362,2.60E-05
0.000118021,4.20E-05,4.71E-05,3.42E-05
4.09E-05,2.85E-05,0.000321769,0.000657789
2.81E-05,3.39E-05,0.000209062,0.00083969
4.54E-05,0.000101297,2.25E-05,0.001112566
8.93E-05,0.00010772,3.68E-05,0.000237069
0.000238704,0.000646259,3.65E-05,7.15E-05
0.000195723,0.000294679,0.000307793,0.00033721
5.12E-05,0.000241305,3.70E-05,0.005673254
0.000305153,4.53E-05,1.79E-05,2.81E-05
0.000115186,9.98E-05,7.10E-06,0.000230817
0.000325473,0.000780257,0.000362985,0.000257745
1.55E-06,2.57E-05,0.000222062,7.90E-05
0.000303048,0.000175759,0.000139529,9.16E-05
8.89E-07,9.49E-05,2.66E-05,0.000358177
5.47E-06,0.000113935,0.000709941,0.000309613
9.60E-06,0.000101669,3.08E-05,3.38E-05
5.63E-06,0.000184071,1.95E-05,0.001316757
0.000249039,9.10E-05,4.12E-05,4.26E-05
2.26E-06,0.001287814,0.000126372,6.10E-05
5.13E-05,1.50E-05,0.000663996,8.92E-05
1.86E-05,0.000130506,1.39E-05,6.46E-06
9.01E-05,3.61E-06,3.76E-05,0.000189867
0.000370556,0.000690646,7.85E-05,0.000328053
1.04E-05,9.41E-05,4.24E-06,6.56E-05
0.000360841,9.01E-06,1.61E-05,0.000143334
8.36E-05,0.000294654,3.79E-05,0.000322628
0.000217756,0.000321093,7.99E-05,0.000409069
0.000106259,0.000101216,3.55E-05,5.30E-05
0.000298536,9.80E-05,6.54E-06,0.000231342
3.80E-05,2.64E-05,1.45E-05,2.24E-05
0.000239176,9.03E-05,7.93E-05,0.000134022
0.000159517,5.08E-05,2.46E-05,3.10E-05
0.003118961,1.24E-05,0.000149478,7.19E-05
9.59E-05,4.65E-05,0.000151416,0.000468687
6.87E-06,0.000220591,6.16E-05,0.000798895
0.000161975,0.000124755,4.97E-05,0.00064957
0.000710702,0.000402043,0.000191811,0.001112067
6.32E-05,2.08E-05,3.55E-05,6.70E-05
3.83E-05,0.000707608,2.46E-05,0.000372527
2.38E-06,5.79E-05,7.24E-05,0.00018155
0.000103846,0.000198162,2.19E-05,0.000545264
6.91E-05,0.000157503,5.66E-05,0.000967376
2.14E-05,6.80E-05,0.000290988,7.79E-05
0.000415142,1.20E-05,8.77E-05,0.00029025
2.99E-06,0.001342096,6.12E-06,0.005427796
5.80E-06,0.000345513,5.88E-05,8.89E-05
0.000204115,0.000153174,0.000268894,0.000660631
0.000156289,0.0001121,7.70E-05,6.62E-05
2.12E-05,0.000306012,0.000572922,8.85E-06
0.000120449,0.000202579,0.000245677,0.000181155
0.000118755,0.000353569,0.000442121,0.000923854
9.96E-05,2.24E-05,9.99E-06,2.39E-05
7.14E-05,7.39E-05,6.62E-05,0.000285162
0.000203413,0.00021033,0.000115627,0.000209171
6.43E-06,3.98E-05,7.64E-05,7.85E-05
0.000125983,5.31E-05,0.000246406,0.00017749
0.000458052,0.000181583,7.43E-05,0.000730404
1.04E-05,4.36E-05,4.33E-05,0.001338513
0.001369835,3.66E-05,0.000854634,3.24E-05
1.65E-05,5.45E-05,0.000116431,0.00200008
4.12E-05,0.000144156,5.55E-05,0.000211679
0.00018942,6.89E-05,0.000117439,0.000378184
9.91E-06,0.000271062,9.13E-06,0.000253384
2.06E-05,3.86E-05,0.000784682,0.001566153
0.000127692,0.000164977,0.000109692,8.27E-06
1.43E-05,2.31E-05,0.000363289,7.13E-05
0.000525736,3.57E-05,7.13E-05,4.01E-05
1.70E-05,3.14E-05,2.72E-05,0.001309423
7.55E-05,6.50E-05,0.000184929,0.002436307
8.69E-05,2.66E-05,3.19E-05,0.00095559
5.13E-05,4.97E-05,3.27E-07,0.000245281
5.94E-06,0.000927563,0.00010527,0.000684679
1.35E-05,9.54E-05,0.000180208,0.000301309
0.000126573,6.53E-05,9.20E-06,2.76E-05
0.000164472,3.91E-05,3.51E-05,9.22E-05
0.000114959,2.39E-05,1.71E-06,7.16E-05
8.38E-06,2.92E-05,2.94E-05,0.001186532
7.06E-06,0.000426074,3.05E-05,0.000174201
0.002113393,0.000158895,0.000128148,0.000276342
3.66E-05,7.14E-06,6.01E-05,0.002327408
5.86E-06,0.000117548,0.00016548,0.000157531
0.000254731,2.99E-05,4.00E-05,0.000938432
0.000379549,9.50E-06,5.58E-06,0.000158809
4.78E-05,9.44E-05,1.91E-05,0.00020767
5.00E-05,0.000291456,7.16E-05,1.59E-05
0.000133864,8.81E-05,0.000157806,8.23E-06
0.000869723,0.000106308,6.01E-05,4.68E-06
4.38E-05,5.39E-05,8.34E-05,0.000437751
0.000319112,8.64E-05,0.000105091,4.18E-06
2.64E-06,5.80E-05,2.11E-05,0.000280274
5.30E-05,7.62E-05,0.0001807,0.000189775
0.001202155,4.98E-05,8.51E-06,0.000658356
0.000121146,0.000276422,3.28E-05,0.000381222
8.55E-05,0.00012466,9.11E-05,2.71E-05
2.36E-05,7.00E-05,0.000476693,0.000225364
0.000154348,0.001488438,0.000316269,6.40E-05
9.82E-05,0.000125464,1.88E-05,9.57E-05
0.000276334,0.000307184,0.000203241,1.29E-05
0.00015279,0.000372165,0.000187763,0.000208705
1.97E-05,0.00044874,3.87E-05,0.000103875
2.36E-06,7.01E-05,0.000433174,0.000176832
2.50E-05,0.000393459,1.70E-06,1.67E-05
6.49E-05,2.69E-05,0.000135856,0.000174462
9.08E-05,6.64E-05,0.000139533,0.000944953
2.90E-05,0.000198521,0.000117767,7.24E-05
3.70E-05,2.17E-05,3.39E-05,0.00015586
0.000217114,0.000237637,0.000547994,0.00024435
3.35E-05,0.000102326,3.14E-05,0.000142741
3.94E-05,0.001253989,1.79E-05,0.000118802
2.02E-05,3.44E-05,0.000804432,4.28E-05
0.00090867,3.06E-05,7.00E-05,0.001234321
0.000197852,0.000309624,4.20E-06,0.000444238
0.0003697,4.89E-05,2.01E-05,0.000205004
0.000367601,3.45E-05,8.91E-05,9.30E-06
9.11E-05,2.64E-05,2.11E-05,0.001326108
1.70E-06,5.86E-05,9.27E-05,0.000914097
6.29E-05,0.000103555,0.000102437,6.59E-06
0.000365158,3.30E-05,0.000700662,2.92E-05
0.000122796,4.41E-05,5.23E-05,4.05E-07
0.000160486,0.000223501,0.000664917,6.28E-06
1.17E-05,4.76E-05,0.000257183,0.005333527
2.31E-05,0.000306723,3.68E-05,2.98E-05
3.14E-05,0.000802584,0.00015858,0.00015645
0.000279474,0.000290888,0.000244458,0.000129629
9.89E-05,2.02E-05,8.85E-05,0.000370173
1.03E-05,0.000183263,0.000100353,2.55E-05
0.000104648,4.51E-05,0.000110943,0.000703777
0.000124528,3.19E-05,0.000462286,3.63E-05
9.35E-05,3.97E-05,0.000107203,0.001567972
1.15E-05,8.00E-05,1.57E-05,0.000336509
5.71E-05,7.24E-05,0.00026702,0.000554625
6.55E-05,0.000201409,6.68E-06,1.79E-05
6.39E-05,9.76E-05,5.84E-05,0.00012029
0.000127372,0.000281232,6.43E-05,0.000234816
0.000441128,2.18E-05,1.15E-05,0.00032332
0.000252879,0.000942176,0.000888638,0.000390337
5.16E-06,1.78E-05,7.30E-05,0.000956438
0.000168271,0.000175755,3.69E-05,0.002151762
2.27E-07,1.75E-05,9.63E-05,0.000169113
4.35E-05,8.60E-06,5.63E-05,0.000292019
7.34E-05,0.00025753,0.000285487,0.000258861
0.000222269,1.18E-05,0.000149951,0.000611768
3.36E-05,6.81E-05,2.88E-05,5.72E-05
0.001882108,0.00024576,8.97E-06,0.00012712
3.65E-05,0.000456156,4.22E-06,2.81E-06
0.000106764,1.43E-05,3.65E-05,0.001121653
0.000155786,4.29E-05,0.000120587,0.000313137
3.89E-05,6.15E-06,0.000130934,3.84E-05
0.000489626,2.51E-05,1.14E-05,2.15E-05
1.19E-06,9.43E-05,2.88E-06,0.000334526
5.01E-06,5.92E-05,0.000122641,0.000888055
0.000109224,0.000110555,0.000448211,9.53E-05
2.28E-05,3.10E-05,5.58E-05,7.13E-05
0.000306999,1.31E-05,3.22E-05,3.02E-05
4.50E-05,0.000248478,6.17E-06,0.000434344
1.07E-05,1.17E-05,0.000330045,0.000292587
0.001055264,0.000165087,7.03E-06,0.000999467
0.000140015,4.31E-05,2.07E-05,0.000440599
1.31E-05,0.000182238,0.000166348,1.88E-05
0.000136615,0.000135774,0.000280047,0.001656588
0.00044412,7.94E-05,3.49E-05,0.000575194
0.000206991,0.000163928,2.72E-05,9.26E-05
0.000177624,1.17E-05,0.000187408,3.24E-05
3.88E-05,5.02E-05,0.000136326,0.000662506
0.000356069,0.000177285,1.41E-05,0.000213506
9.90E-06,4.95E-05,0.000220329,8.23E-05
5.17E-05,5.25E-05,4.27E-05,0.001539472
5.22E-05,8.23E-05,0.000106214,0.000102751
0.000297248,9.18E-05,6.07E-05,0.000351289
3.22E-05,0.000263254,1.36E-05,0.000662755
1.93E-05,8.60E-05,7.50E-06,0.000291365
3.09E-05,8.59E-05,0.000418239,4.26E-05
0.000121177,6.75E-06,0.00015301,0.000394738
0.000376218,3.59E-05,1.83E-05,0.000666932
9.73E-05,0.000770825,4.10E-05,0.00206214
4.40E-05,0.000168978,5.06E-05,8.91E-05
2.24E-05,1.96E-05,4.44E-05,0.00021385
3.20E-05,0.000325623,6.69E-05,0.000485012
4.40E-05,8.53E-05,1.91E-05,0.000366651
0.00017502,0.000106908,2.30E-06,0.00034164
0.000150617,0.000451673,0.00010315,0.001489028
5.84E-05,4.05E-06,0.000213735,0.000258764
8.64E-05,0.000162718,4.59E-05,4.44E-06
7.70E-05,0.000239062,5.63E-05,0.000452515
0.00018005,0.000671101,2.92E-05,0.000913964
7.50E-05,3.26E-06,3.21E-05,8.25E-05
2.11E-07,2.64E-05,0.000211763,0.000305719
0.000204726,2.57E-05,4.41E-05,0.002189877
4.39E-05,0.00021038,0.000688249,2.00E-05
2.48E-05,0.000142111,4.14E-05,1.97E-05
8.37E-05,0.000147456,1.72E-05,0.001043667
0.000127729,2.10E-05,3.73E-05,0.000625373
5.60E-05,0.000159589,9.53E-05,0.000161293
9.28E-05,4.22E-05,0.0003161,0.0001211
9.34E-05,0.00015253,0.00027939,0.000170179
0.000234523,8.63E-05,0.000128491,0.000600372
0.002721463,3.78E-05,0.000225466,0.000294501
8.81E-05,0.000516605,0.000166057,2.91E-05
8.84E-05,6.53E-06,7.80E-05,0.001268895
6.53E-05,9.89E-05,0.000216453,5.40E-05
1.26E-05,0.000124372,2.14E-05,0.000110923
0.00040905,0.000173884,0.000464195,0.000512514
0.000854679,0.000430847,9.16E-05,0.000801643
1.47E-05,0.000290886,5.47E-05,0.00029708
0.000111279,0.000138932,1.57E-05,0.000304292
0.000271377,8.19E-05,0.00032151,0.004796573
0.000510473,3.34E-05,0.000341461,0.000956918
0.000427114,1.11E-05,2.44E-05,0.000147579
8.14E-05,0.00020959,0.000554629,0.000259129
3.57E-05,8.65E-05,0.001558704,0.001189552
0.00011387,5.84E-06,2.47E-05,0.000491883
2.14E-06,7.43E-05,3.23E-05,0.000384271
0.000273125,8.58E-05,0.000159785,2.61E-05
1.24E-05,0.000413423,6.05E-05,0.000214808
1.22E-05,9.50E-05,1.30E-05,7.93E-05
2.59E-05,2.93E-05,8.06E-05,0.000114469
2.91E-05,9.15E-06,8.52E-06,0.000128376
9.58E-05,0.000726644,8.22E-06,0.000444361
0.001099451,7.39E-05,0.000155347,4.01E-05
0.000328306,0.00051553,2.91E-05,5.60E-05
7.60E-06,0.00011234,2.95E-05,2.99E-05
9.48E-06,4.21E-05,1.51E-05,0.000931507
0.000872589,3.20E-05,2.58E-05,0.00020261
0.000236969,7.70E-05,0.000189589,0.000397507
0.000114961,0.000120083,9.28E-05,0.000253849
8.27E-05,5.60E-05,4.32E-05,0.000440151
7.34E-06,7.13E-05,4.05E-05,0.001404593
7.69E-06,9.99E-05,3.85E-05,0.000301441
3.73E-05,0.000448711,1.61E-05,0.000176541
0.000130062,6.39E-05,0.000181299,0.00018544
6.34E-05,1.03E-05,0.000145322,0.000597344
1.25E-05,8.12E-05,1.45E-05,0.000610675
2.46E-05,0.000368243,0.000444877,0.000436165
6.57E-05,8.28E-06,0.000208105,0.002465772
8.88E-06,8.33E-05,0.00062833,2.04E-05
6.26E-05,0.000347907,1.53E-05,0.000148057
0.000782164,0.000220266,0.000248264,4.89E-05
0.000469668,0.000102008,0.000156837,0.000497314
4.05E-05,9.35E-05,7.84E-05,0.000123598
3.09E-05,1.67E-05,0.000171961,8.56E-05
8.31E-06,0.00026749,1.71E-05,0.000103533
3.40E-05,0.000152094,4.79E-05,4.91E-05
5.12E-05,2.57E-05,5.94E-05,0.000372833
7.66E-05,0.000163048,4.32E-05,0.000201734
5.19E-05,0.000214436,9.19E-05,6.00E-05
4.61E-06,6.38E-05,8.59E-05,6.35E-05
3.28E-05,1.48E-06,1.89E-05,0.000165851
0.000203759,6.54E-05,0.000151097,0.000109693
7.54E-05,0.000240192,0.000338521,0.00169518
9.55E-05,0.000146532,1.49E-05,0.000186716
1.09E-05,5.00E-05,0.000130135,0.000801264
2.99E-05,5.08E-05,0.000185869,0.00067787
1.94E-05,0.000105651,8.70E-05,0.000224643
0.000156197,3.33E-05,0.000118479,3.65E-05
0.000128873,8.92E-06,1.46E-05,0.000145423
8.03E-05,5.10E-05,1.55E-05,0.000630579
0.000245001,0.000232963,6.18E-05,0.000990082
2.17E-05,2.14E-05,0.000158295,0.000718876
5.72E-05,6.85E-05,0.000300311,7.55E-06
1.72E-05,2.42E-05,3.62E-05,2.97E-05
0.000137718,0.000211209,0.00078143,0.000131177
0.000387556,0.000241588,7.51E-05,0.000204557
0.000759188,7.02E-06,3.99E-05,0.000380478
