pbs.norovirus.ir,tsb.norovirus.ir,fbs.norovirus.ir,astm.norovirus.ir
5.56E-05,0.000665808,0.000100498,0.000655894
9.01E-05,0.000156777,0.001585683,0.003122299
0.000289312,4.49E-05,0.000241444,0.000199396
0.000231086,2.29E-05,0.000718684,0.003891097
0.000384864,0.002606812,0.000254402,0.000398887
0.000534786,0.000118606,0.000538658,5.24E-05
2.79E-05,0.003246425,0.000948989,0.001870252
0.000267252,0.001298755,0.000121059,6.85E-05
7.13E-05,0.001499704,0.000416544,0.001646777
0.000256421,4.23E-05,0.000214952,0.001692337
0.000271527,0.003128137,0.000331069,0.000716007
0.000533434,0.000185871,0.000820852,0.000581686
1.26E-05,0.000608568,0.000611343,0.000495025
0.000437501,0.000692278,0.000776043,0.001151856
0.000350643,0.000397862,5.75E-05,0.002239623
0.000661626,0.00451519,0.00101671,0.000634103
7.21E-05,0.000730478,2.64E-05,0.001258268
0.000717608,9.96E-05,0.002045956,0.000627203
0.000323963,0.000839198,0.000969467,0.000595533
0.000614662,0.000140697,0.000292302,0.0007392
0.000439933,0.000318373,6.71E-05,2.95E-05
0.000760859,0.000549919,0.000463386,0.001443952
0.005462965,0.001093935,0.00018477,0.000346338
0.000283928,0.000642805,0.000709726,0.000800272
0.000272562,9.45E-05,0.000348028,0.000744512
0.000258461,0.000597581,0.000202682,0.003777769
0.000232838,3.88E-05,5.08E-05,0.000274991
0.000172221,0.000837953,0.00010878,0.001743365
0.000252174,0.001191712,0.000199031,0.000118918
0.000678694,0.000723654,3.64E-05,0.000598645
0.000562046,0.000649181,3.58E-05,0.001811636
0.000383696,0.000308052,0.000266196,9.31E-05
0.001257534,0.000968048,0.000831895,0.001595052
0.000521765,0.000526861,0.000538395,0.001195726
8.50E-05,0.000258357,0.000794081,0.007624085
0.001200277,5.68E-07,0.000616696,0.004440053
5.37E-05,0.001338118,0.000255858,0.00032024
6.13E-05,3.03E-05,0.000169377,0.003407532
0.000223351,0.001767089,0.000144342,0.001093677
6.12E-05,0.003237774,0.000521665,0.000285515
8.44E-05,0.000531451,0.000534571,2.09E-06
0.000868495,0.000150847,0.000340051,0.001077385
0.000321708,1.24E-05,0.000453259,6.14E-05
0.000365414,1.58E-05,0.000388305,0.003175534
0.000261438,0.000198851,0.000216237,0.000335014
1.05E-05,0.000881625,0.000158124,0.00231439
0.000160486,0.000211515,2.33E-05,0.000147196
0.00046555,2.06E-06,6.23E-05,0.010047654
0.000121357,3.46E-07,0.000119373,0.002466019
0.000609398,0.000925316,0.000193986,0.000285077
0.000607459,0.000800966,6.78E-05,0.010667332
0.000694667,0.000564593,0.001177219,0.001427152
9.51E-05,0.000161694,0.000632882,0.000803664
0.000139621,0.000495307,9.93E-05,0.00499278
0.00080887,0.000175111,0.001847572,0.000525276
0.000156104,0.000154099,0.000252429,0.003793525
3.03E-05,7.49E-05,0.001719115,0.000593963
0.001232888,0.000803861,0.000150308,0.000116211
0.000269325,4.77E-05,0.000586856,0.00033213
4.80E-05,1.00E-06,0.000190002,0.000461256
0.000107333,0.000135173,4.38E-05,9.17E-05
0.000531992,0.000853008,2.64E-05,0.001581873
0.000189457,0.000125943,0.000544958,0.000607594
9.75E-05,6.47E-05,0.000144691,0.002338097
0.000138187,0.000506902,0.00026867,0.000670922
0.00020531,1.26E-05,0.000585118,0.000493504
0.000699467,0.000264259,1.17E-06,0.000228012
0.000299255,5.50E-05,0.000249926,0.006378128
0.000111317,0.000387002,0.000151251,0.000771774
0.000598025,0.000177925,9.65E-06,0.001144151
0.001980813,0.000190003,0.001237085,0.000318296
0.000981294,0.000232598,0.000709072,2.48E-05
0.000634606,0.000340691,9.52E-05,0.001422205
0.000403954,0.000638759,0.00319478,0.002392898
5.10E-05,0.000296351,0.000530516,0.000315533
0.000210041,4.65E-05,0.0005724,0.003093251
0.000116916,0.001344168,0.000221077,0.000482581
0.00032468,4.36E-05,9.20E-05,0.002863519
0.000960937,0.000577089,7.40E-05,0.00028122
0.000183959,1.19E-05,0.001222966,0.000254153
0.000103937,0.000190476,0.000279223,0.003419109
0.002137545,0.000141788,0.000337055,0.000168715
0.000517087,0.000262319,4.34E-05,0.001746982
0.000661159,5.28E-05,0.000867283,0.000273331
0.000547239,2.49E-05,3.96E-05,0.000125787
0.00021171,3.85E-05,0.000519868,0.002257211
0.0002804,0.000134646,0.000418546,0.002115386
0.000482385,0.000507788,0.000322406,0.00109211
7.29E-05,0.000584465,8.67E-05,0.00122786
0.000523672,0.000405731,0.00039551,0.001973342
0.000248997,5.05E-05,0.000191514,0.001765418
0.000982575,0.000285291,0.00017244,0.00074143
7.20E-06,0.001744981,8.45E-05,0.000233295
0.001202811,3.17E-05,2.62E-05,2.20E-05
0.000255963,9.51E-05,0.000189235,0.000114019
0.000546252,0.000215014,3.99E-05,0.000698091
0.000372278,0.000920708,0.001030739,0.001072866
0.000505554,0.001878014,0.000178231,0.001141253
0.000223523,2.94E-05,0.002851812,0.000199976
0.000826534,0.000680194,0.000232747,0.000359435
2.34E-05,0.000205192,0.000456676,0.001822011
0.001753584,0.002571998,0.000162419,0.000770388
0.000279833,0.001255192,0.000445725,0.008384032
0.00061023,0.000253942,1.91E-05,0.000116724
0.000642465,0.000625204,0.000759238,0.005639153
3.73E-05,0.000763343,0.000493351,0.002122781
2.04E-05,0.000380988,0.000580253,0.000441908
0.000143927,0.000115311,2.74E-05,0.002915139
0.000862709,0.000421857,0.000150798,0.000197317
0.001040201,3.87E-06,9.59E-05,0.000569588
3.79E-05,6.56E-05,5.18E-05,2.47E-05
0.000453685,0.001030995,0.001310877,0.004451849
5.25E-05,0.00053595,0.000144051,0.003176316
0.000419982,0.000644257,4.07E-05,0.00030967
4.09E-05,0.000768088,0.000256413,0.002390457
0.00143306,4.63E-05,0.000461808,0.000747385
0.00123823,0.000366144,0.000404313,0.002086784
0.000144864,0.000418998,0.000359063,0.000472109
0.00016294,0.000266679,9.30E-05,9.64E-05
0.001648576,8.83E-05,0.000236631,0.001444077
0.000534255,5.57E-07,4.94E-05,0.000808929
0.000178705,3.49E-05,1.95E-05,0.002358719
0.00010712,0.000205104,3.54E-05,0.000221078
0.000281821,0.001154378,4.70E-05,0.000156104
0.000606995,0.000504182,0.000452191,5.64E-05
0.000566767,0.000100759,0.002180274,4.82E-05
0.000842142,4.00E-05,0.000455535,0.001439862
0.000401473,5.38E-05,0.000126055,0.000444513
8.69E-05,0.000506095,0.000531374,0.000188006
0.000643145,0.000144137,0.000265942,0.002209448
0.000405685,0.000253193,2.37E-05,0.000936688
0.000161554,0.001902751,5.65E-05,0.000196314
0.000245985,0.000270606,0.000372053,0.000213505
0.000211981,0.00384793,0.00014315,0.000421843
0.000775287,0.000715638,0.000666688,0.000564218
0.000249482,0.002418713,8.37E-05,0.000213019
1.73E-05,0.000450538,3.55E-05,0.000186798
0.000435335,9.76E-05,0.000527738,0.000561227
0.000325362,0.000114352,8.57E-05,0.000745782
0.000888404,8.90E-05,0.000100673,0.006802536
0.000539615,0.001145839,0.000562453,0.002202542
0.000584763,9.31E-06,0.001144107,7.67E-05
0.001607145,4.95E-05,0.002083189,6.33E-05
0.000523317,5.55E-05,2.30E-05,6.15E-05
0.000119104,0.001071394,0.000252247,0.001959532
8.77E-05,5.12E-06,0.000195298,0.003278105
0.000150011,2.97E-05,6.41E-05,0.00045818
0.000436226,0.000334774,3.21E-05,0.000410197
0.000142047,0.001327474,0.000632295,0.001423546
0.000440733,0.000699945,7.32E-05,0.000849403
0.000186249,3.34E-05,0.000163305,0.001573444
0.001008753,0.000214397,0.000286654,0.000920975
0.000439381,0.000399721,0.000341052,0.000868986
0.000378627,0.001626883,6.70E-05,0.000108541
0.000386793,0.000721894,0.000674021,0.000653708
0.000125974,0.000389812,9.49E-05,0.003336353
0.000241816,0.000403125,2.30E-05,0.000857727
0.000229327,9.03E-05,0.000203233,0.005773191
0.000680446,0.000399424,6.32E-05,0.001676216
0.001046749,0.000215045,0.002411502,0.000144458
0.000168761,0.002888032,2.18E-05,0.000266155
0.000278457,0.001601812,0.000793389,0.000373907
8.18E-05,0.000204849,0.000271856,0.000636182
0.000168969,0.000217369,9.11E-05,0.00031598
0.000240142,7.28E-05,0.000106067,0.002357104
0.00047749,0.00161038,1.83E-05,0.000149001
0.000210975,0.000824067,0.000227584,0.000480877
0.000742248,8.26E-05,0.000100519,0.001015314
0.00215463,0.004110501,3.28E-05,0.001187261
0.000214404,6.47E-05,0.000150861,8.63E-05
1.97E-05,0.000154825,4.63E-05,0.000279418
0.000487931,8.64E-05,0.000408367,0.00057413
0.001223245,0.000478066,0.000192838,0.000805284
0.002455599,6.13E-05,0.000334309,0.000629222
0.000347284,7.36E-05,0.001660455,0.000472602
0.000126727,1.14E-05,0.000174927,0.004835266
1.16E-05,0.003124466,4.24E-05,0.005597718
0.000338864,0.000372503,0.000583119,0.001283533
0.002001912,0.002272028,9.15E-05,0.000636125
0.000109958,5.69E-05,0.000202097,0.000297675
8.68E-05,0.000836669,0.003976789,0.000338506
0.000184048,0.00121911,6.96E-05,2.97E-05
0.00027553,0.000274045,0.000336519,0.000636234
0.001357949,0.000172537,0.000793848,0.003913093
1.01E-06,0.000721841,0.000215434,0.008833877
0.000433658,0.000805497,0.000205562,0.000690568
0.000279366,9.03E-06,0.000611303,0.000453421
0.000826728,0.000614485,0.000915741,0.001620474
0.00037058,0.000446856,7.39E-06,0.003622166
0.000247595,9.48E-06,0.000303016,0.001486822
0.000152578,0.000647674,2.57E-05,0.000537744
0.001188102,0.000151416,0.000124569,0.000797564
0.000214114,4.46E-05,5.55E-05,0.000606661
0.000130192,0.000470688,0.000700571,0.000189487
0.001345322,0.000318323,0.000189442,0.001410255
9.34E-05,0.000532946,6.04E-05,0.000272434
0.000671992,9.05E-05,7.76E-05,0.003210431
0.001275793,0.000306685,0.000486346,0.000419888
6.31E-05,0.002468866,0.000529919,8.60E-05
0.000638212,0.000351169,6.16E-05,0.000568813
0.000108302,0.000229931,0.001338609,0.000442689
3.46E-05,5.54E-05,0.000207494,0.002495015
0.00093111,0.000702418,0.000280679,0.000718383
0.000333169,0.000467714,7.02E-05,0.002701093
0.000240436,3.49E-05,0.000427448,0.001877567
0.000151636,0.001415205,0.000469962,0.000164061
0.001943272,0.001079,0.000109317,0.001282843
0.000455113,0.000147974,0.00182515,0.000422105
0.00016762,0.002241611,0.000260948,0.000198733
6.30E-05,9.33E-05,8.30E-05,0.001023808
0.000383649,0.001396702,3.65E-05,0.012333049
0.000461823,2.77E-05,0.000486487,0.000468239
0.000382846,0.000104423,0.000660543,0.001185769
0.000237021,0.000184815,0.004776521,0.000881385
0.001183157,1.06E-06,3.74E-05,0.00171595
0.000134678,6.93E-05,0.000305814,0.002865156
6.14E-05,6.56E-05,0.00028531,0.000306586
0.000221214,0.000229014,0.000196297,0.001292884
0.000395778,0.000551684,0.000219271,0.000900765
0.000157375,0.001405155,0.000190356,0.000389555
0.00312137,0.000224442,6.83E-05,0.001530236
0.000223277,0.000129639,0.001024223,0.001265676
0.000117799,0.000148314,0.000263682,0.002743773
0.000490329,0.000916837,0.000329863,0.004486046
0.000348007,1.84E-05,2.53E-05,0.003050694
0.000286285,0.000855793,0.000288256,2.89E-05
0.000841647,5.06E-05,1.97E-05,8.53E-05
0.000247468,0.00082047,0.000309666,0.007286942
0.000298002,0.000417457,0.000553323,0.004079465
0.000128129,0.001466847,0.000123565,0.00088979
3.92E-05,0.001080542,0.000923171,9.25E-05
0.005045101,0.000187541,0.001033877,0.000135596
0.000153644,0.00042912,0.00074067,0.000488379
0.000201971,0.000245936,0.000598084,0.00156093
0.000269024,1.96E-05,0.000818666,0.001532557
3.84E-05,7.45E-05,0.000237538,0.008560225
0.000614452,0.000157811,6.39E-05,0.003687013
0.000190093,0.00046585,0.000169028,0.001000889
0.00042095,0.000249756,0.000277088,0.00075789
0.000212067,0.00096287,0.002856988,0.000511742
0.001489699,0.000424381,0.000246944,0.000326306
0.000292934,0.000299323,6.43E-05,0.003121167
0.000785665,0.000340304,0.000115712,4.23E-05
0.000976786,4.07E-05,0.001395009,0.001063799
0.001996299,0.001593731,9.98E-05,0.001523112
0.000261029,0.000405748,4.11E-05,0.000667238
0.000880726,0.000326013,0.000418073,0.001286347
0.00011332,7.75E-05,0.000237074,0.002955949
0.000217082,0.000866491,9.85E-05,4.63E-06
0.000155717,0.001638264,0.000201966,0.003361888
5.61E-05,0.001108891,0.00013718,0.000664139
0.00015686,0.000166911,5.38E-05,0.000499331
0.000175362,0.000405137,0.009273125,0.00033545
0.000226014,0.000295681,0.000245532,0.000822264
0.000448033,4.85E-05,0.000797144,3.17E-05
0.000102604,0.00095895,0.001067301,0.009988217
0.000718906,0.000349768,0.00040553,8.80E-05
0.001000037,6.87E-05,0.000169227,0.0001479
5.52E-05,0.000164398,0.000104051,0.001711168
0.000896704,0.000362475,0.000965431,0.001470453
0.000718369,0.00046662,9.01E-06,0.000388763
5.57E-05,7.27E-05,7.58E-05,0.001001309
4.09E-06,0.000131948,0.00023512,6.78E-05
0.001622898,0.000111405,1.15E-05,0.00031319
0.002192173,0.000378563,0.000211446,0.002845494
2.22E-05,8.05E-05,0.000396924,8.24E-05
0.001629943,0.000504106,0.000119472,0.000784232
0.001398293,4.41E-05,0.00132898,0.000638583
0.000874834,0.000150097,0.000546529,7.03E-05
0.000115722,0.000417927,5.10E-05,9.05E-05
5.30E-05,0.000118188,0.000111965,0.00369724
0.000517442,0.000145326,0.004378972,0.001087516
0.00050422,4.69E-05,0.000174392,0.000336003
0.000123256,0.00062503,0.000953635,0.000764373
0.000389538,1.63E-05,9.34E-05,0.000577515
0.000320367,0.000444974,0.000928998,0.000121
0.000350194,0.001693894,0.00030761,0.000766018
0.000144319,0.000338862,5.13E-05,0.002655708
0.00044951,9.44E-05,3.61E-05,7.28E-05
0.000588503,0.004004488,0.000104447,5.01E-05
0.000133194,7.45E-07,0.000690635,0.002028387
2.05E-06,0.000105362,0.001074857,0.010444013
0.000118592,0.000257417,0.001037035,0.00020729
0.000127486,1.99E-05,0.000279029,0.005226773
0.000226106,2.57E-05,0.000117935,0.000534995
0.000365526,0.000840773,0.000484683,0.003325267
2.99E-05,0.002674148,0.00043602,0.002261963
0.000121507,0.000592257,0.001113571,0.004838544
0.001109228,0.000187735,9.54E-05,4.52E-06
0.001573721,7.64E-05,0.003726674,0.002523225
5.40E-05,0.000121898,0.000169098,0.001630976
0.000945196,0.000207012,8.23E-05,0.000147233
0.000357711,0.000195926,0.000209491,0.000123666
0.000232771,4.35E-05,0.000916657,0.002465155
0.00015184,0.00011662,0.000142787,0.010518131
0.000158052,0.000329512,0.000138713,0.002431513
0.000506505,0.00068165,0.000191096,8.37E-05
0.000451916,0.000171314,0.001400137,0.000149833
2.89E-05,8.78E-06,5.08E-05,0.000295454
0.00017785,0.000583636,0.000233944,0.000479605
0.000345879,0.000665775,5.79E-06,0.000600797
0.000512504,0.00126021,6.47E-05,0.001845482
4.67E-05,0.000467983,5.41E-05,0.000392892
0.000763329,0.000194967,0.004390767,0.00420915
0.000430595,0.001185133,2.43E-05,0.010340361
0.001166781,0.000156161,0.000402332,0.002217001
5.12E-05,0.00015416,0.000621887,0.001368616
0.000152749,0.000333056,0.00083059,0.002660592
0.000719778,9.04E-05,0.00054908,0.008427909
0.000281935,0.001489093,0.001438304,0.000476397
0.000865724,0.001680631,0.000735862,0.000283675
0.000207444,6.14E-05,0.000135135,4.02E-05
0.000831788,0.000161615,0.001652181,0.001039714
2.89E-05,0.001504826,0.000374058,0.001025432
0.000977773,0.000115915,0.000253082,0.0006189
0.000441088,0.00024098,0.001470853,0.000407012
0.001620349,8.57E-05,7.53E-05,0.000254156
0.000475666,0.000690484,0.000586456,0.000419954
0.000299634,0.000113311,0.000111387,5.77E-05
0.000258395,0.000392594,4.26E-05,0.000205349
0.001701874,0.000353186,0.000644484,0.001794653
0.000427619,0.00038256,6.62E-05,6.11E-05
0.000488316,0.000164749,0.00100787,0.000482304
0.000152449,0.000279585,1.35E-05,0.002720318
0.00048121,6.30E-05,0.000140369,0.000396966
0.000186215,5.01E-05,0.000532334,0.000505555
0.000121949,0.000276311,0.000168297,2.59E-05
0.0002601,0.000349502,3.67E-05,0.002576625
0.001467233,0.000138315,8.93E-05,0.000618654
0.000627605,8.65E-05,4.98E-05,0.001692715
0.000470514,0.000429666,1.70E-05,0.000462908
0.000280601,0.000345023,0.001444704,0.000266956
0.00049194,0.001227606,0.000134965,0.001246511
0.001892253,0.000337178,0.000276729,0.01152169
0.000124753,0.001878308,0.000192998,0.002371598
0.000874677,0.001103805,6.78E-05,0.00095051
0.000541434,0.000247337,0.000398329,6.26E-05
0.001647445,2.00E-05,0.000273631,0.000797831
0.000548054,0.000230143,3.80E-05,0.000133252
0.000372251,0.000432572,0.000164335,0.000476859
0.000224549,7.25E-05,2.16E-05,4.44E-05
0.000415697,9.31E-05,0.000200194,0.00145074
0.001047407,0.0001134,7.16E-05,0.00051005
0.00060727,0.002345486,0.000824803,0.000362368
0.000170256,1.95E-05,0.001453317,0.000856859
0.000119213,7.94E-05,0.000513702,0.006356132
6.42E-05,0.000104952,0.000207104,0.003776657
0.000331459,0.000700253,0.000175989,0.000869455
0.00174751,0.000256719,9.32E-05,0.000645431
0.000296864,6.28E-06,0.000245888,0.002630784
0.000394929,0.00034558,0.000986908,0.000904646
0.000454732,8.97E-05,0.000380238,0.000953911
0.000421462,7.33E-06,6.60E-05,0.000690045
0.000588261,0.001065865,0.001180727,0.001303783
0.000738719,0.001233514,0.000212939,6.57E-05
0.00064895,2.36E-05,0.002010372,0.000292449
6.73E-05,0.00015989,0.000412519,0.000538769
0.000263652,5.89E-05,5.35E-05,0.001732605
5.30E-05,4.09E-05,0.000951343,0.00134669
0.000170137,0.000526793,0.004725276,0.00017103
0.001323431,1.57E-05,0.000781432,0.000152519
0.000174979,0.001282165,0.000156166,0.000688618
0.000934928,2.17E-05,0.000193594,0.001371574
0.000123206,0.000560853,0.000413208,0.000789322
4.77E-05,0.000127766,0.000708778,0.000108748
0.000136066,0.001468253,0.002368894,0.002906234
0.000633946,0.000167588,0.000258338,0.000516835
0.00023048,0.000979079,0.00092193,0.00437423
0.00026484,1.11E-05,0.000161539,0.002612064
0.000341293,7.67E-05,0.000207974,0.002117635
0.000214371,8.53E-06,0.000181002,2.72E-06
5.18E-05,0.000625156,0.00112199,0.000179669
8.31E-05,0.000206348,0.00031501,0.000156429
0.000966897,0.000742383,5.28E-05,0.000284768
0.000479686,0.000351566,0.000446249,0.000237919
4.61E-05,0.0014104,0.000341853,0.005331534
0.000168284,5.52E-05,0.000937938,0.003183513
3.40E-05,0.000124937,1.56E-05,0.001546204
0.000220382,0.000312353,0.00020726,0.000573089
2.53E-05,0.000560774,0.000491344,0.000189207
0.000117532,4.48E-05,0.00219467,0.000767115
0.00030605,0.000334238,0.003215212,0.001322455
0.000241422,0.00046053,8.50E-05,0.001502416
7.15E-05,0.00029981,0.001235256,0.000613869
0.000492319,0.000800302,0.000165618,0.004383805
0.000599418,0.00041818,0.001066407,0.004835814
5.73E-05,0.000363307,5.48E-05,0.000222919
0.002160246,0.000839569,5.20E-05,0.000285706
0.00047556,3.01E-05,2.09E-05,0.000425598
0.000128936,4.64E-05,6.21E-05,0.000678946
0.001181456,0.000747151,0.001013429,0.003944555
0.00052769,7.72E-06,2.63E-06,0.000634233
0.000928588,0.000282408,0.000188597,6.01E-05
0.000115769,0.000209258,0.000406085,0.001132785
0.000197761,0.001198876,1.95E-05,0.002295052
0.000176222,0.000613697,2.53E-05,0.009382712
0.000249148,0.000290026,0.000343391,0.000543025
0.000306676,0.000273603,9.55E-05,0.000100355
0.000119146,6.95E-05,0.000262622,0.000546866
1.23E-05,0.000426015,0.001824642,8.91E-05
0.002648359,0.001303235,9.94E-05,0.000305428
0.002101193,0.000141546,6.40E-05,0.000145461
0.000668128,0.00084424,0.000408616,0.003826701
4.15E-05,0.000241508,0.000573591,0.000324101
0.000530752,1.34E-05,0.000301358,0.001760824
0.000236261,2.02E-05,7.98E-06,0.002644347
0.000105792,0.000145207,0.000315545,0.00148949
0.001027004,0.002726839,0.00044561,0.002067891
0.000242451,0.000586124,0.000178204,0.001398426
0.000573737,2.96E-05,6.77E-05,0.010003347
3.18E-05,0.000845775,0.000633663,0.000524757
0.00013092,0.000772522,6.86E-06,0.000309299
0.000216939,0.00027433,9.39E-05,7.38E-05
0.000684599,8.62E-06,0.000424439,0.001358681
5.46E-05,0.000397184,0.000441694,0.000423811
6.08E-06,0.000454846,2.18E-05,0.004633972
0.000115719,0.000297143,7.07E-05,0.001597768
0.000520328,5.98E-06,0.000117739,0.000143409
3.21E-05,0.001220138,0.000949898,0.000329077
0.000350121,0.00136414,0.001386003,0.000684644
0.000296646,0.001145817,0.001003416,0.000823275
7.48E-05,0.000158097,0.000840369,1.59E-06
0.002455321,0.000186951,6.13E-05,0.000588739
0.000143363,2.06E-06,0.000627864,0.000525104
6.97E-05,0.000816623,0.000938265,0.000450817
0.000140373,0.0018291,0.000235627,0.000220493
0.000387944,0.000953953,0.000499026,0.000433653
0.00044389,0.000263701,0.000494819,0.000113675
0.000158528,0.000109808,4.78E-05,0.000817365
0.000187977,8.53E-05,0.00132708,0.000183049
0.00025875,0.000959736,0.001359092,0.003521265
0.00032519,9.01E-05,0.000418406,0.000185619
0.00087655,0.000161753,5.96E-05,0.002374589
0.000330972,0.00019909,0.000404556,0.000346368
0.000130528,0.002569238,8.38E-05,7.41E-05
0.000311693,0.000191864,0.000954908,0.000166171
0.000111942,5.57E-05,0.000143056,0.000232565
